-5e-06,1,1
-5e-06,1,1
-5e-06,1,1
-5e-06,1,1
-5e-06,1,1
-5e-06,1,1
-5e-06,1,1
-5e-06,1,1
-5e-06,1,1
1e-05,1,1
-5e-06,1,1
-5e-06,1,1
-5e-06,1,1
9.76562e-06,0.999999,0.999998
-3.82813e-06,0.999996,0.999993
-5e-06,0.999994,0.999989
-6.40625e-06,0.999977,0.999956
9.76562e-06,0.999946,0.999895
3.60156e-05,0.9999,0.999805
2.33594e-05,0.999843,0.999693
-1.55469e-05,0.999715,0.999444
4.77344e-05,0.999564,0.999148
2.19531e-05,0.999301,0.998637
8.59375e-07,0.998938,0.997929
-3.21875e-05,0.998507,0.997091
-2.16406e-05,0.997777,0.995673
2.26562e-05,0.997001,0.994167
-3.66406e-05,0.995907,0.992045
6.41406e-05,0.994525,0.989372
0.000211328,0.993004,0.986442
0.000256797,0.991143,0.98285
1.32812e-05,0.988804,0.97836
0.000145703,0.985572,0.972212
0.000438438,0.982382,0.966142
3.57812e-05,0.978188,0.958234
-0.000390547,0.973337,0.949139
-0.000112344,0.967552,0.938399
-0.000181016,0.961366,0.926948
-0.000294688,0.953647,0.912918
-5.25781e-05,0.94425,0.896088
6.32031e-05,0.933602,0.877213
8.92187e-05,0.920927,0.855241
-8.86719e-05,0.906685,0.831129
-0.000636875,0.888754,0.801702
1.53906e-05,0.867761,0.76846
-0.000159688,0.844174,0.73235
-0.000105547,0.816747,0.692741
-0.00171711,0.780132,0.641751
-0.000139531,0.734058,0.582108
0.000552578,0.68365,0.520551
0.00188008,0.631777,0.459268
0.000403984,0.570015,0.39322
-0.000978359,0.506198,0.326938
-0.00116773,0.443161,0.266541
0.00156813,0.381044,0.211059
-0.00113609,0.329242,0.167139
-0.000157813,0.288854,0.13553
-0.00249031,0.25194,0.107846
-0.000186875,0.219073,0.0847535
-0.000614141,0.198696,0.0714732
0.000689453,0.177497,0.0582991
-0.00120383,0.159629,0.0484034
0.00043,0.142288,0.0387627
-0.00237898,0.131559,0.0336329
0.000653594,0.121097,0.0286178
-0.00184391,0.114265,0.0256539
0.0010368,0.106462,0.0223057
-0.000496953,0.0984271,0.0192488
0.00146758,0.0942464,0.017456
0.00364398,0.0888265,0.0155386
-0.000887188,0.0836487,0.0138416
-0.000739531,0.0791072,0.0123649
0.00208187,0.0766071,0.0116135
0.00106656,0.0739994,0.0108995
-5.21094e-05,0.070537,0.00978723
-0.00139203,0.0677848,0.00908915
-0.00240969,0.0660715,0.00869202
-0.000376953,0.0634113,0.00793971
-0.00289648,0.0621297,0.00765541
-0.00196438,0.0592561,0.00701052
0.00377828,0.0587728,0.00675424
-0.0019025,0.0562662,0.00624691
-0.000541016,0.05473,0.00588403
-0.000240781,0.0537668,0.00578398
-9.125e-05,0.052714,0.00551798
-0.00278656,0.0511646,0.00519442
0.00391,0.0501563,0.00491723
-0.00279008,0.0492025,0.00476263
-0.00237312,0.0479724,0.00455443
-0.000441172,0.0461307,0.00421627
0.00116195,0.046843,0.00427642
0.00203242,0.0453122,0.00407703
0.000141484,0.0441682,0.00385628
-0.000172813,0.044256,0.00391035
0.00265187,0.0425903,0.00357664
0.00122172,0.0418732,0.00348507
-0.000165078,0.0413928,0.00336169
-0.00101727,0.0411172,0.00336305
-0.000460625,0.0400792,0.00317972
-0.00549641,0.0403825,0.00321006
