0.001,1,1
-5e-06,1,1
0.000985,1,1
0.00214,1,1
0.001825,1,1
-0.000905,1,1
-0.00077,1,1
-0.00023,1,1
0.001645,1,1
0.0001,1,1
0.00125499,1,1
-0.002015,1,1
0.00102997,1,0.999999
0.000354897,0.999998,0.999996
-0.00131003,0.999995,0.999991
-0.000544912,0.999991,0.999981
0.0015849,0.999979,0.999958
-0.00115987,0.999954,0.999908
-0.000306377,0.999907,0.999814
-0.00175931,0.999841,0.999682
0.000907876,0.999716,0.999433
-0.00160922,0.999548,0.999098
-0.000157798,0.999268,0.998539
-0.00027084,0.998923,0.99785
0.0020124,0.998468,0.996944
-0.000167466,0.997814,0.995639
-0.000598774,0.997018,0.994056
0.000908008,0.995913,0.991857
-0.00073439,0.994532,0.989113
0.000263535,0.992879,0.985834
0.00168074,0.990871,0.981857
0.000214419,0.988381,0.976939
0.00181579,0.985454,0.971175
0.000378745,0.981897,0.964191
0.00139687,0.977705,0.955997
-0.000255928,0.972724,0.946307
-0.00177263,0.967031,0.935295
-0.00015645,0.960253,0.922273
-0.00289811,0.952105,0.906741
-0.00152287,0.942804,0.889184
-0.00117664,0.932137,0.86926
-0.00132424,0.919002,0.845057
-0.00224473,0.904037,0.817933
0.000809585,0.88609,0.786014
0.00133126,0.864251,0.748087
0.000454771,0.837282,0.702669
-0.00126544,0.804321,0.649291
0.00174597,0.760123,0.581551
0.000356245,0.698029,0.494205
0.000825229,0.593944,0.369428
0.000397773,0.387903,0.186614
-0.00195696,0.165362,0.0483826
-0.00156932,0.0800174,0.0132051
0.00253434,0.0457632,0.00422518
0.00137528,0.0323595,0.00214174
0.00140844,0.0239891,0.00116238
0.000924414,0.0199286,0.000804947
-0.000652417,0.0160503,0.000528892
0.00205253,0.0138659,0.000381959
0.000977998,0.0121303,0.000294817
-0.00133041,0.0107795,0.00023192
-0.00176825,0.0101762,0.00020421
-0.000929448,0.00898153,0.000161721
-9.32715e-05,0.00797876,0.000127491
0.001679,0.00757988,0.000115298
0.00169272,0.00701157,9.66511e-05
0.00134078,0.00658819,8.7786e-05
0.000119453,0.00604049,7.17447e-05
0.000850132,0.00583302,6.68362e-05
0.00126089,0.00545582,5.90394e-05
-0.00166933,0.00521853,5.40195e-05
7.375e-05,0.0050297,5.06787e-05
0.000418018,0.00489125,4.94456e-05
0.000543188,0.0045485,4.06644e-05
-0.000617627,0.00425577,3.65534e-05
0.001095,0.00450411,4.19665e-05
0.000770474,0.00413278,3.26868e-05
0.00122762,0.00392977,3.06445e-05
0.00248025,0.00375486,2.79035e-05
-0.000363022,0.0036591,2.71677e-05
-0.00171103,0.00342717,2.31726e-05
-0.00102726,0.00333641,2.14588e-05
0.000636235,0.00348476,2.37684e-05
0.00174367,0.00340666,2.22173e-05
0.00134156,0.00312906,1.91418e-05
0.000444326,0.00317386,2.07745e-05
0.000193486,0.00314059,1.90111e-05
-0.000506636,0.00297207,1.76369e-05
-0.00046877,0.00304805,1.82643e-05
-0.000912661,0.00298086,1.75842e-05
0.00182477,0.00294958,1.70095e-05
0.00218075,0.00275323,1.52044e-05
0.00185947,0.00274616,1.48614e-05
-0.00153285,0.00266531,1.38712e-05
-0.000244443,0.00284453,1.60356e-05
0.001509,0.00251226,1.24861e-05
-0.00181662,0.00263855,1.45396e-05
0.00212251,0.00270287,1.52823e-05
-0.00209306,0.00237119,1.10597e-05
-0.00268941,0.0025627,1.29696e-05
