-5e-05,1,1
0.000265,1,1
-0.00236,1,1
-0.00023,1,1
0.00112,1,1
-0.00083,1,1
0.00145,1,1
-0.00095,1,1
-0.001835,1,1
-0.001175,1,1
-0.001025,1,1
-0.00011,1,1
0.001375,1,1
0.00019,1,0.999999
-0.00248023,0.999998,0.999995
0.00201977,0.999995,0.99999
-0.00159219,0.999977,0.999956
0.000869453,0.999956,0.999913
0.00151773,0.999908,0.99982
0.00154305,0.999822,0.999652
-0.00147031,0.999706,0.999426
0.00113781,0.999639,0.999296
0.00152453,0.999333,0.998699
0.00139609,0.998983,0.998017
0.00192625,0.998415,0.996909
-0.00232297,0.997817,0.995748
0.000504297,0.996913,0.993995
0.000238281,0.995951,0.99213
0.000740078,0.994544,0.989405
0.000107969,0.99288,0.986195
-0.00249359,0.990835,0.982268
0.00135414,0.98847,0.977732
-0.00170609,0.985598,0.972242
0.000583984,0.981962,0.965356
0.00111883,0.978165,0.958191
-0.00270945,0.973401,0.949261
-0.000988672,0.967462,0.938234
-0.000977656,0.961102,0.926453
-0.000801641,0.95392,0.913361
0.000747344,0.944836,0.897016
0.00120695,0.933652,0.877321
0.000438203,0.92126,0.855933
-0.000224609,0.907213,0.83187
0.000724844,0.890443,0.804358
0.000349609,0.868016,0.769063
0.00235703,0.846814,0.736134
-0.000982578,0.81559,0.690998
0.00248453,0.777028,0.637999
0.000846484,0.735517,0.58342
0.00165508,0.685757,0.52244
0.000293359,0.625115,0.45255
-0.000129219,0.567587,0.389708
0.00331914,0.507605,0.328826
0.00153437,0.443488,0.26686
3.13281e-05,0.384338,0.213694
-0.000106484,0.328942,0.167299
-0.000277813,0.286355,0.132867
-0.0024343,0.249251,0.105572
0.000452969,0.221143,0.086404
-0.00239023,0.195394,0.0690738
0.00111414,0.175203,0.057375
-0.00105242,0.158826,0.0475684
0.000276016,0.145122,0.0399927
-0.000113984,0.130228,0.0326412
0.000903437,0.120083,0.02836
-9.92188e-05,0.111689,0.0244395
-0.00163602,0.105239,0.0218627
-0.00199813,0.0986297,0.0191591
-0.000165781,0.0928812,0.0170895
0.00124633,0.0874463,0.0151172
-0.000948594,0.0838829,0.0138788
-0.00277344,0.0788944,0.0123109
-0.000845469,0.0768634,0.0116709
-0.00106555,0.0744694,0.0109294
0.00180062,0.0706777,0.00987661
-0.000756875,0.0683111,0.00923832
-0.00429359,0.0658487,0.00863992
0.00358492,0.0640338,0.00812935
0.000256094,0.061818,0.00752073
0.00246227,0.0606229,0.0072634
0.00312695,0.0583122,0.00669104
-0.000783125,0.057222,0.00644028
-0.00291734,0.0558904,0.00614994
-0.000862578,0.0544298,0.00592699
0.00197523,0.0530169,0.00556619
0.000508984,0.0510725,0.00509081
-0.00149914,0.0498211,0.00489375
-0.00111617,0.0492971,0.00480734
0.000649609,0.0484677,0.00466724
0.00275383,0.0468426,0.0043639
0.00311055,0.0468572,0.00435131
-0.00110352,0.0457108,0.00413722
0.000147344,0.0441219,0.00386831
-0.00233375,0.0441909,0.00385025
-0.000102969,0.0422194,0.00348725
-0.00269961,0.0425399,0.00359872
0.000827266,0.042088,0.00350051
0.0012032,0.0404513,0.00319526
0.00365547,0.0404875,0.00326258
-7.27344e-05,0.0405349,0.00326657
